Groups:
soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[23..0] =, soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[23], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[22], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[21], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[20], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[19], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[18], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[17], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[16], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[15], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[14], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[13], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[12], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[11], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[10], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[9], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[8], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[7], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[6], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[5], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[4], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[3], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[2], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[1], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[0],  hex
soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[23..0] =, soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[23], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[22], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[21], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[20], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[19], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[18], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[17], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[16], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[15], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[14], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[13], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[12], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[11], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[10], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[9], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[8], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[7], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[6], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[5], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[4], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[3], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[2], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[1], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[0],  hex
soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[23..0] =, soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[23], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[22], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[21], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[20], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[19], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[18], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[17], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[16], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[15], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[14], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[13], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[12], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[11], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[10], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[9], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[8], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[7], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[6], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[5], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[4], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[3], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[2], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[1], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[0],  hex
soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[31..0] =, soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[23], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[22], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[21], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[20], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[19], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[18], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[17], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[16], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[15], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[14], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[13], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[12], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[11], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[10], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[9], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[8], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[7], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[6], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[5], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[4], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[3], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[2], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[1], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[0],  binary
soc_system:u0|synthesizer_top_p:synthesizer_0|read[31..0] =, soc_system:u0|synthesizer_top_p:synthesizer_0|read[31], soc_system:u0|synthesizer_top_p:synthesizer_0|read[30], soc_system:u0|synthesizer_top_p:synthesizer_0|read[29], soc_system:u0|synthesizer_top_p:synthesizer_0|read[28], soc_system:u0|synthesizer_top_p:synthesizer_0|read[27], soc_system:u0|synthesizer_top_p:synthesizer_0|read[26], soc_system:u0|synthesizer_top_p:synthesizer_0|read[25], soc_system:u0|synthesizer_top_p:synthesizer_0|read[24], soc_system:u0|synthesizer_top_p:synthesizer_0|read[23], soc_system:u0|synthesizer_top_p:synthesizer_0|read[22], soc_system:u0|synthesizer_top_p:synthesizer_0|read[21], soc_system:u0|synthesizer_top_p:synthesizer_0|read[20], soc_system:u0|synthesizer_top_p:synthesizer_0|read[19], soc_system:u0|synthesizer_top_p:synthesizer_0|read[18], soc_system:u0|synthesizer_top_p:synthesizer_0|read[17], soc_system:u0|synthesizer_top_p:synthesizer_0|read[16], soc_system:u0|synthesizer_top_p:synthesizer_0|read[15], soc_system:u0|synthesizer_top_p:synthesizer_0|read[14], soc_system:u0|synthesizer_top_p:synthesizer_0|read[13], soc_system:u0|synthesizer_top_p:synthesizer_0|read[12], soc_system:u0|synthesizer_top_p:synthesizer_0|read[11], soc_system:u0|synthesizer_top_p:synthesizer_0|read[10], soc_system:u0|synthesizer_top_p:synthesizer_0|read[9], soc_system:u0|synthesizer_top_p:synthesizer_0|read[8], soc_system:u0|synthesizer_top_p:synthesizer_0|read[7], soc_system:u0|synthesizer_top_p:synthesizer_0|read[6], soc_system:u0|synthesizer_top_p:synthesizer_0|read[5], soc_system:u0|synthesizer_top_p:synthesizer_0|read[4], soc_system:u0|synthesizer_top_p:synthesizer_0|read[3], soc_system:u0|synthesizer_top_p:synthesizer_0|read[2], soc_system:u0|synthesizer_top_p:synthesizer_0|read[1], soc_system:u0|synthesizer_top_p:synthesizer_0|read[0],  unsigned decimal
soc_system:u0|synthesizer_top_p:synthesizer_0|write[31..0] =, soc_system:u0|synthesizer_top_p:synthesizer_0|write[31], soc_system:u0|synthesizer_top_p:synthesizer_0|write[30], soc_system:u0|synthesizer_top_p:synthesizer_0|write[29], soc_system:u0|synthesizer_top_p:synthesizer_0|write[28], soc_system:u0|synthesizer_top_p:synthesizer_0|write[27], soc_system:u0|synthesizer_top_p:synthesizer_0|write[26], soc_system:u0|synthesizer_top_p:synthesizer_0|write[25], soc_system:u0|synthesizer_top_p:synthesizer_0|write[24], soc_system:u0|synthesizer_top_p:synthesizer_0|write[23], soc_system:u0|synthesizer_top_p:synthesizer_0|write[22], soc_system:u0|synthesizer_top_p:synthesizer_0|write[21], soc_system:u0|synthesizer_top_p:synthesizer_0|write[20], soc_system:u0|synthesizer_top_p:synthesizer_0|write[19], soc_system:u0|synthesizer_top_p:synthesizer_0|write[18], soc_system:u0|synthesizer_top_p:synthesizer_0|write[17], soc_system:u0|synthesizer_top_p:synthesizer_0|write[16], soc_system:u0|synthesizer_top_p:synthesizer_0|write[15], soc_system:u0|synthesizer_top_p:synthesizer_0|write[14], soc_system:u0|synthesizer_top_p:synthesizer_0|write[13], soc_system:u0|synthesizer_top_p:synthesizer_0|write[12], soc_system:u0|synthesizer_top_p:synthesizer_0|write[11], soc_system:u0|synthesizer_top_p:synthesizer_0|write[10], soc_system:u0|synthesizer_top_p:synthesizer_0|write[9], soc_system:u0|synthesizer_top_p:synthesizer_0|write[8], soc_system:u0|synthesizer_top_p:synthesizer_0|write[7], soc_system:u0|synthesizer_top_p:synthesizer_0|write[6], soc_system:u0|synthesizer_top_p:synthesizer_0|write[5], soc_system:u0|synthesizer_top_p:synthesizer_0|write[4], soc_system:u0|synthesizer_top_p:synthesizer_0|write[3], soc_system:u0|synthesizer_top_p:synthesizer_0|write[2], soc_system:u0|synthesizer_top_p:synthesizer_0|write[1], soc_system:u0|synthesizer_top_p:synthesizer_0|write[0],  unsigned decimal

Data:
time unit: s, soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_valid, soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[23..0], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[23], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[22], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[21], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[20], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[19], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[18], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[17], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[16], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[15], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[14], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[13], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[12], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[11], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[10], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[9], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[8], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[7], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[6], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[5], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[4], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[3], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[2], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[1], soc_system:u0|synthesizer_top_p:synthesizer_0|bank_manager_p:bm|o_signal[0], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[23..0], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[23], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[22], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[21], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[20], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[19], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[18], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[17], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[16], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[15], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[14], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[13], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[12], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[11], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[10], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[9], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[8], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[7], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[6], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[5], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[4], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[3], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[2], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[1], soc_system:u0|synthesizer_top_p:synthesizer_0|w_osignal[0], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[23..0], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[23], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[22], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[21], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[20], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[19], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[18], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[17], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[16], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[15], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[14], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[13], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[12], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[11], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[10], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[9], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[8], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[7], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[6], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[5], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[4], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[3], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[2], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[1], soc_system:u0|synthesizer_top_p:synthesizer_0|w_mixed_sample[0], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[31..0], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[23], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[22], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[21], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[20], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[19], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[18], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[17], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[16], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[15], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[14], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[13], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[12], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[11], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[10], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[9], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[8], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[7], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[6], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[5], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[4], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[3], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[2], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[1], soc_system:u0|synthesizer_top_p:synthesizer_0|aso_ss0_data[0], soc_system:u0|synthesizer_top_p:synthesizer_0|clk_en, soc_system:u0|synthesizer_top_p:synthesizer_0|read[31..0], soc_system:u0|synthesizer_top_p:synthesizer_0|read[31], soc_system:u0|synthesizer_top_p:synthesizer_0|read[30], soc_system:u0|synthesizer_top_p:synthesizer_0|read[29], soc_system:u0|synthesizer_top_p:synthesizer_0|read[28], soc_system:u0|synthesizer_top_p:synthesizer_0|read[27], soc_system:u0|synthesizer_top_p:synthesizer_0|read[26], soc_system:u0|synthesizer_top_p:synthesizer_0|read[25], soc_system:u0|synthesizer_top_p:synthesizer_0|read[24], soc_system:u0|synthesizer_top_p:synthesizer_0|read[23], soc_system:u0|synthesizer_top_p:synthesizer_0|read[22], soc_system:u0|synthesizer_top_p:synthesizer_0|read[21], soc_system:u0|synthesizer_top_p:synthesizer_0|read[20], soc_system:u0|synthesizer_top_p:synthesizer_0|read[19], soc_system:u0|synthesizer_top_p:synthesizer_0|read[18], soc_system:u0|synthesizer_top_p:synthesizer_0|read[17], soc_system:u0|synthesizer_top_p:synthesizer_0|read[16], soc_system:u0|synthesizer_top_p:synthesizer_0|read[15], soc_system:u0|synthesizer_top_p:synthesizer_0|read[14], soc_system:u0|synthesizer_top_p:synthesizer_0|read[13], soc_system:u0|synthesizer_top_p:synthesizer_0|read[12], soc_system:u0|synthesizer_top_p:synthesizer_0|read[11], soc_system:u0|synthesizer_top_p:synthesizer_0|read[10], soc_system:u0|synthesizer_top_p:synthesizer_0|read[9], soc_system:u0|synthesizer_top_p:synthesizer_0|read[8], soc_system:u0|synthesizer_top_p:synthesizer_0|read[7], soc_system:u0|synthesizer_top_p:synthesizer_0|read[6], soc_system:u0|synthesizer_top_p:synthesizer_0|read[5], soc_system:u0|synthesizer_top_p:synthesizer_0|read[4], soc_system:u0|synthesizer_top_p:synthesizer_0|read[3], soc_system:u0|synthesizer_top_p:synthesizer_0|read[2], soc_system:u0|synthesizer_top_p:synthesizer_0|read[1], soc_system:u0|synthesizer_top_p:synthesizer_0|read[0], soc_system:u0|synthesizer_top_p:synthesizer_0|write[31..0], soc_system:u0|synthesizer_top_p:synthesizer_0|write[31], soc_system:u0|synthesizer_top_p:synthesizer_0|write[30], soc_system:u0|synthesizer_top_p:synthesizer_0|write[29], soc_system:u0|synthesizer_top_p:synthesizer_0|write[28], soc_system:u0|synthesizer_top_p:synthesizer_0|write[27], soc_system:u0|synthesizer_top_p:synthesizer_0|write[26], soc_system:u0|synthesizer_top_p:synthesizer_0|write[25], soc_system:u0|synthesizer_top_p:synthesizer_0|write[24], soc_system:u0|synthesizer_top_p:synthesizer_0|write[23], soc_system:u0|synthesizer_top_p:synthesizer_0|write[22], soc_system:u0|synthesizer_top_p:synthesizer_0|write[21], soc_system:u0|synthesizer_top_p:synthesizer_0|write[20], soc_system:u0|synthesizer_top_p:synthesizer_0|write[19], soc_system:u0|synthesizer_top_p:synthesizer_0|write[18], soc_system:u0|synthesizer_top_p:synthesizer_0|write[17], soc_system:u0|synthesizer_top_p:synthesizer_0|write[16], soc_system:u0|synthesizer_top_p:synthesizer_0|write[15], soc_system:u0|synthesizer_top_p:synthesizer_0|write[14], soc_system:u0|synthesizer_top_p:synthesizer_0|write[13], soc_system:u0|synthesizer_top_p:synthesizer_0|write[12], soc_system:u0|synthesizer_top_p:synthesizer_0|write[11], soc_system:u0|synthesizer_top_p:synthesizer_0|write[10], soc_system:u0|synthesizer_top_p:synthesizer_0|write[9], soc_system:u0|synthesizer_top_p:synthesizer_0|write[8], soc_system:u0|synthesizer_top_p:synthesizer_0|write[7], soc_system:u0|synthesizer_top_p:synthesizer_0|write[6], soc_system:u0|synthesizer_top_p:synthesizer_0|write[5], soc_system:u0|synthesizer_top_p:synthesizer_0|write[4], soc_system:u0|synthesizer_top_p:synthesizer_0|write[3], soc_system:u0|synthesizer_top_p:synthesizer_0|write[2], soc_system:u0|synthesizer_top_p:synthesizer_0|write[1], soc_system:u0|synthesizer_top_p:synthesizer_0|write[0], 
0, X, XXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXXXXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 010110001011101111111100, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
2, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 010110001011101111111100, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 010110001011101111111100, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
